,,id,overload_min,overload_max,over_speed_min,over_speed_max,at_night_min,at_night_max,other_place_min,other_place_max,high_speed_dis_min,high_speed_dis_max,high_speed_time_min,high_speed_time_max,dis_avg_min,dis_avg_max,score
1134,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,85
1135,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,98.0,64,72.0,35
1136,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,10,20.0,45,55.0,72,84.0,69
1137,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,61
1138,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,35,45.0,72,84.0,59
1139,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,0,10.0,35,45.0,84,15.0,45
1140,0,1.0,1,12.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,84,15.0,28
1141,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,34
1142,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,86
1143,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,93
1144,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,10,20.0,15,25.0,0,56.0,86
1145,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,80
1146,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,84,140.0,61
1147,0,1.0,1,12.0,1,5.0,10,20.0,2400,4000.0,30,45.0,120,120.0,84,120.0,37
1148,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,72,84.0,72
1149,0,1.0,12,20.0,1,5.0,0,1.0,1200,2400.0,10,20.0,25,35.0,72,84.0,64
1150,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,84.0,52
1151,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,56,64.0,92
1152,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,90
1153,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,84,20.0,30
1154,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,86
1155,0,1.0,1,12.0,0,1.0,0,1.0,600,1200.0,10,20.0,15,25.0,72,84.0,70
1156,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,48
1157,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,45,80.0,120,20.0,64,72.0,12
1158,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,0,10.0,45,55.0,84,20.0,51
1159,0,1.0,0,1.0,15,10000.0,0,1.0,1200,2400.0,30,45.0,0,15.0,56,64.0,59
1160,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,55
1161,0,1.0,1,12.0,15,140.0,10,20.0,4000,10000.0,80,140.0,35,45.0,56,64.0,34
1162,0,1.0,20,140.0,15,140.0,20,140.0,10000,140.0,140,140.0,120,140.0,84,140.0,10
1163,0,1.0,20,120.0,15,120.0,0,1.0,10000,120.0,140,120.0,75,120.0,72,84.0,21
1164,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,120.0,78
1165,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,92
1166,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,47
1167,1,10.0,1,12.0,15,98.0,20,98.0,10000,98.0,140,98.0,120,98.0,64,72.0,7
1168,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,10,20.0,15,25.0,0,56.0,93
1169,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,20.0,84,20.0,26
1170,0,1.0,1,12.0,1,5.0,0,1.0,2400,4000.0,45,80.0,120,20.0,72,84.0,27
1171,0,1.0,0,1.0,5,15.0,20,15.0,4000,10000.0,80,140.0,75,120.0,72,84.0,62
1172,0,1.0,0,1.0,15,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,64,72.0,33
1173,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,83
1174,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,70
1175,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,10000.0,84,10000.0,53
1176,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,0,10.0,25,35.0,64,72.0,68
1177,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,0,15.0,56,64.0,94
1178,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,20,30.0,55,75.0,56,64.0,68
1179,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,26
1180,0,1.0,0,1.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,120.0,64,72.0,69
1181,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,64,72.0,97
1182,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,55
1183,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,75,120.0,56,64.0,35
1184,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,55,75.0,64,72.0,35
1185,0,1.0,0,1.0,5,15.0,10,20.0,4000,10000.0,80,140.0,120,20.0,56,64.0,57
1186,0,1.0,20,20.0,0,1.0,0,1.0,1200,2400.0,10,20.0,15,25.0,84,20.0,36
1187,0,1.0,20,15.0,15,15.0,0,1.0,4000,10000.0,45,80.0,55,75.0,84,15.0,25
1188,0,1.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,72,84.0,57
1189,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,60
1190,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,83
1191,0,1.0,20,10000.0,5,15.0,0,1.0,4000,10000.0,45,80.0,45,55.0,72,84.0,42
1192,0,1.0,1,12.0,5,15.0,20,10000.0,4000,10000.0,80,140.0,75,120.0,64,72.0,39
1193,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,140.0,56,64.0,47
1194,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,140.0,72,84.0,39
1195,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,45,55.0,72,84.0,62
1196,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,20,30.0,25,35.0,56,64.0,33
1197,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,49
1198,0,1.0,0,1.0,5,15.0,20,84.0,4000,10000.0,80,140.0,120,84.0,0,56.0,57
1199,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,0,56.0,79
1200,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,15,25.0,56,64.0,49
1201,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,29
1202,0,1.0,1,12.0,1,5.0,1,10.0,4000,10000.0,45,80.0,120,20.0,72,84.0,38
1203,0,1.0,0,1.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,56,64.0,68
1204,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,55,75.0,0,56.0,45
1205,0,1.0,1,12.0,5,15.0,0,1.0,0,600.0,0,10.0,75,120.0,84,20.0,48
1206,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,10,20.0,120,20.0,72,84.0,33
1207,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,120,10000.0,84,10000.0,56
1208,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,74
1209,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,140.0,0,56.0,43
1210,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,77
1211,0,1.0,1,12.0,1,5.0,1,10.0,0,600.0,0,10.0,55,75.0,64,72.0,54
1212,0,1.0,0,1.0,0,1.0,1,10.0,600,1200.0,20,30.0,75,120.0,0,56.0,75
1213,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,84.0,84,84.0,51
1214,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,25,35.0,72,84.0,79
1215,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,74
1216,1,10.0,1,12.0,5,15.0,0,1.0,600,1200.0,10,20.0,25,35.0,64,72.0,22
1217,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,82
1218,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,45,55.0,64,72.0,34
1219,0,1.0,0,1.0,5,15.0,0,1.0,1200,2400.0,30,45.0,25,35.0,64,72.0,81
1220,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,120,15.0,64,72.0,68
1221,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,56,64.0,48
1222,0,1.0,1,12.0,5,15.0,0,1.0,0,600.0,0,10.0,15,25.0,84,20.0,59
1223,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,47
1224,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,55
1225,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,10,20.0,75,120.0,0,56.0,35
1226,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,75,120.0,72,84.0,79
1227,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,90
1228,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,47
1229,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,84.0,64,72.0,66
1230,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,73
1231,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,35,45.0,84,98.0,42
1232,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,90
1233,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,84,20.0,62
1234,0,1.0,0,1.0,15,20.0,0,1.0,1200,2400.0,20,30.0,25,35.0,64,72.0,69
1235,0,1.0,1,12.0,1,5.0,10,20.0,600,1200.0,0,10.0,45,55.0,72,84.0,51
1236,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,39
1237,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,49
1238,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,75,120.0,72,84.0,44
1239,0,1.0,12,20.0,1,5.0,0,1.0,2400,4000.0,30,45.0,55,75.0,84,10000.0,12
1240,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,45,80.0,120,10000.0,72,84.0,45
1241,0,1.0,20,140.0,15,140.0,20,140.0,4000,10000.0,45,80.0,45,55.0,72,84.0,39
1242,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,75,120.0,84,140.0,46
1243,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,45,55.0,64,72.0,46
1244,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,10,20.0,120,120.0,84,120.0,44
1245,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,84.0,29
1246,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,82
1247,0,1.0,12,20.0,5,15.0,0,1.0,1200,2400.0,10,20.0,25,35.0,84,98.0,55
1248,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,64,72.0,79
1249,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,65
1250,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,70
1251,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,55,75.0,72,84.0,40
1252,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,64,72.0,90
1253,0,1.0,1,12.0,1,5.0,1,10.0,4000,10000.0,45,80.0,120,20.0,84,20.0,30
1254,0,1.0,0,1.0,0,1.0,0,1.0,1200,2400.0,30,45.0,120,20.0,0,56.0,29
1255,0,1.0,12,20.0,15,10000.0,0,1.0,4000,10000.0,45,80.0,75,120.0,72,84.0,37
1256,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,30,45.0,55,75.0,56,64.0,58
1257,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,49
1258,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,77
1259,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,80,140.0,120,120.0,64,72.0,47
1260,0,1.0,20,120.0,5,15.0,1,10.0,4000,10000.0,80,140.0,75,120.0,84,120.0,28
1261,0,1.0,12,20.0,1,5.0,10,20.0,4000,10000.0,45,80.0,120,84.0,84,84.0,36
1262,1,10.0,12,20.0,15,84.0,20,84.0,10000,84.0,140,84.0,120,84.0,56,64.0,1
1263,0,1.0,12,20.0,15,98.0,0,1.0,4000,10000.0,45,80.0,75,120.0,72,84.0,10
1264,0,1.0,1,12.0,1,5.0,1,10.0,4000,10000.0,80,140.0,120,20.0,72,84.0,46
1265,0,1.0,20,20.0,5,15.0,0,1.0,10000,20.0,140,20.0,25,35.0,72,84.0,10
1266,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,55
1267,0,1.0,0,1.0,0,1.0,0,1.0,1200,2400.0,30,45.0,35,45.0,56,64.0,81
1268,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,82
1269,0,1.0,1,12.0,15,20.0,1,10.0,1200,2400.0,10,20.0,15,25.0,72,84.0,42
1270,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,77
1271,0,1.0,1,12.0,1,5.0,0,1.0,600,1200.0,0,10.0,120,10000.0,72,84.0,53
1272,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,45,80.0,55,75.0,64,72.0,30
1273,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,63
1274,0,1.0,12,20.0,5,15.0,0,1.0,1200,2400.0,20,30.0,35,45.0,72,84.0,35
1275,0,1.0,1,12.0,15,120.0,20,120.0,10000,120.0,140,120.0,45,55.0,72,84.0,8
1276,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,49
1277,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,84,84.0,55
1278,0,1.0,20,84.0,5,15.0,1,10.0,2400,4000.0,30,45.0,75,120.0,84,84.0,30
1279,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,20,30.0,120,98.0,0,56.0,33
1280,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,72,84.0,35
1281,0,1.0,20,20.0,5,15.0,1,10.0,10000,20.0,80,140.0,45,55.0,84,20.0,25
1282,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,82
1283,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,15.0,55
1284,0,1.0,20,15.0,1,5.0,1,10.0,2400,4000.0,30,45.0,75,120.0,84,15.0,49
1285,0,1.0,12,20.0,5,15.0,0,1.0,1200,2400.0,20,30.0,55,75.0,84,20.0,59
1286,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,35
1287,0,1.0,0,1.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,10000.0,56,64.0,32
1288,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,47
1289,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,66
1290,0,1.0,1,12.0,0,1.0,1,10.0,600,1200.0,10,20.0,35,45.0,72,84.0,21
1291,0,1.0,1,12.0,5,15.0,0,1.0,4000,10000.0,45,80.0,35,45.0,72,84.0,51
1292,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,61
1293,0,1.0,20,84.0,15,84.0,10,20.0,10000,84.0,140,84.0,120,84.0,64,72.0,9
1294,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,56,64.0,78
1295,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,60
1296,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,64,72.0,65
1297,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,79
1298,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,20.0,84,20.0,43
1299,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,48
1300,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,84,15.0,58
1301,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,10,20.0,75,120.0,56,64.0,87
1302,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,64
1303,0,1.0,1,12.0,15,10000.0,0,1.0,4000,10000.0,45,80.0,35,45.0,72,84.0,51
1304,0,1.0,0,1.0,1,5.0,1,10.0,600,1200.0,10,20.0,120,10000.0,64,72.0,34
1305,0,1.0,20,140.0,15,140.0,0,1.0,2400,4000.0,45,80.0,45,55.0,72,84.0,47
1306,0,1.0,1,12.0,0,1.0,0,1.0,1200,2400.0,10,20.0,35,45.0,72,84.0,42
1307,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,35,45.0,72,84.0,28
1308,0,1.0,1,12.0,15,120.0,10,20.0,4000,10000.0,80,140.0,55,75.0,72,84.0,30
1309,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,90
1310,0,1.0,1,12.0,15,84.0,20,84.0,10000,84.0,140,84.0,55,75.0,56,64.0,15
1311,0,1.0,20,98.0,15,98.0,20,98.0,4000,10000.0,80,140.0,35,45.0,72,84.0,31
1312,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,82
1313,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,30,45.0,120,20.0,0,56.0,51
1314,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,10,20.0,55,75.0,72,84.0,91
1315,0,1.0,0,1.0,15,15.0,0,1.0,10000,15.0,140,15.0,55,75.0,72,84.0,12
1316,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,15,25.0,0,56.0,55
1317,0,1.0,1,12.0,0,1.0,0,1.0,1200,2400.0,10,20.0,25,35.0,72,84.0,19
1318,0,1.0,1,12.0,15,20.0,20,20.0,10000,20.0,140,20.0,120,20.0,64,72.0,12
1319,0,1.0,1,12.0,1,5.0,1,10.0,2400,4000.0,30,45.0,120,10000.0,72,84.0,45
1320,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,75,120.0,84,10000.0,18
1321,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,90
1322,1,10.0,1,12.0,15,140.0,0,1.0,2400,4000.0,30,45.0,15,25.0,64,72.0,24
1323,0,1.0,12,20.0,0,1.0,0,1.0,600,1200.0,0,10.0,25,35.0,84,120.0,63
1324,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,84,120.0,79
1325,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,48
1326,0,1.0,1,12.0,1,5.0,0,1.0,1200,2400.0,10,20.0,55,75.0,72,84.0,45
1327,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,55,75.0,72,84.0,47
1328,0,1.0,1,12.0,15,20.0,0,1.0,4000,10000.0,80,140.0,25,35.0,64,72.0,29
1329,0,1.0,0,1.0,5,15.0,0,1.0,600,1200.0,20,30.0,0,15.0,56,64.0,93
1330,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,56,64.0,82
1331,0,1.0,1,12.0,15,15.0,10,20.0,10000,15.0,140,15.0,75,120.0,64,72.0,21
1332,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,10,20.0,45,55.0,64,72.0,89
1333,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,64,72.0,86
1334,0,1.0,0,1.0,1,5.0,0,1.0,4000,10000.0,45,80.0,25,35.0,56,64.0,21
1335,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,64
1336,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,120,10000.0,72,84.0,77
1337,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,90
1338,0,1.0,1,12.0,15,140.0,20,140.0,4000,10000.0,80,140.0,55,75.0,64,72.0,45
1339,0,1.0,1,12.0,5,15.0,1,10.0,2400,4000.0,30,45.0,55,75.0,72,84.0,50
1340,0,1.0,0,1.0,1,5.0,1,10.0,0,600.0,0,10.0,55,75.0,64,72.0,68
1341,0,1.0,0,1.0,0,1.0,1,10.0,0,600.0,0,10.0,120,84.0,0,56.0,43
1342,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,35,45.0,64,72.0,84
1343,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,10,20.0,45,55.0,56,64.0,64
1344,0,1.0,0,1.0,5,15.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,92
1345,0,1.0,0,1.0,15,20.0,20,20.0,1200,2400.0,80,140.0,25,35.0,0,56.0,64
1346,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,84,20.0,63
1347,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,25,35.0,72,84.0,92
1348,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,45,55.0,64,72.0,91
1349,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,0,56.0,85
1350,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,75,120.0,72,84.0,28
1351,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,84,10000.0,29
1352,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,67
1353,0,1.0,1,12.0,5,15.0,0,1.0,1200,2400.0,20,30.0,120,140.0,64,72.0,21
1354,0,1.0,1,12.0,1,5.0,1,10.0,600,1200.0,140,140.0,35,45.0,72,84.0,21
1355,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,120,120.0,64,72.0,34
1356,0,1.0,12,20.0,5,15.0,0,1.0,1200,2400.0,20,30.0,45,55.0,84,120.0,50
1357,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,72,84.0,48
1358,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,48
1359,0,1.0,1,12.0,5,15.0,20,98.0,2400,4000.0,45,80.0,120,98.0,72,84.0,51
1360,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,80
1361,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,45,55.0,56,64.0,39
1362,0,1.0,1,12.0,1,5.0,1,10.0,1200,2400.0,20,30.0,120,20.0,72,84.0,55
1363,0,1.0,0,1.0,15,15.0,20,15.0,10000,15.0,140,15.0,120,15.0,64,72.0,12
1364,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,0,15.0,0,56.0,55
1365,0,1.0,0,1.0,15,20.0,0,1.0,1200,2400.0,30,45.0,25,35.0,0,56.0,81
1366,0,1.0,0,1.0,0,1.0,1,10.0,600,1200.0,0,10.0,120,20.0,84,20.0,34
1367,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,45,80.0,0,15.0,0,56.0,82
1368,0,1.0,1,12.0,15,10000.0,20,10000.0,4000,10000.0,80,140.0,0,15.0,72,84.0,40
1369,0,1.0,1,12.0,15,140.0,0,1.0,4000,10000.0,80,140.0,75,120.0,64,72.0,25
1370,0,1.0,12,20.0,5,15.0,20,140.0,2400,4000.0,30,45.0,120,140.0,84,140.0,32
1371,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,0,56.0,79
1372,0,1.0,1,12.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,84,120.0,28
1373,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,55,75.0,0,56.0,82
1374,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,20,30.0,75,120.0,0,56.0,33
1375,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,80,140.0,120,98.0,64,72.0,42
1376,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,45,55.0,64,72.0,82
1377,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,55,75.0,64,72.0,47
1378,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,78
1379,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,56,64.0,81
1380,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,15.0,84,15.0,46
1381,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,15,25.0,64,72.0,93
1382,0,1.0,0,1.0,0,1.0,0,1.0,10000,20.0,140,20.0,25,35.0,56,64.0,26
1383,0,1.0,0,1.0,0,1.0,0,1.0,0,600.0,0,10.0,15,25.0,72,84.0,79
1384,0,1.0,1,12.0,5,15.0,20,10000.0,1200,2400.0,20,30.0,55,75.0,72,84.0,56
1385,0,1.0,1,12.0,1,5.0,0,1.0,0,600.0,0,10.0,25,35.0,64,72.0,63
1386,0,1.0,1,12.0,5,15.0,1,10.0,4000,10000.0,45,80.0,75,120.0,72,84.0,10
1387,0,1.0,0,1.0,0,1.0,0,1.0,600,1200.0,0,10.0,120,120.0,84,120.0,67
1388,0,1.0,0,1.0,1,5.0,0,1.0,0,600.0,0,10.0,120,120.0,84,120.0,35
1389,0,1.0,0,1.0,1,5.0,0,1.0,1200,2400.0,10,20.0,25,35.0,72,84.0,66
1390,0,1.0,0,1.0,1,5.0,0,1.0,600,1200.0,10,20.0,15,25.0,56,64.0,92
